run_number,nTrackPass,nAssociatedCluster,efficiency,efficiency_error,efficiency_lerr,efficiency_uerr,residuals_mean,residuals_errmean,residuals_sigma,residuals_errsigma,clusterSize_mean,clusterCharge_mean,seedCharge_mean,residuals_mean_mimosa0,residuals_errmean_mimosa0,residuals_sigma_mimosa0,residuals_errsigma_mimosa0,residuals_mean_mimosa1,residuals_errmean_mimosa1,residuals_sigma_mimosa1,residuals_errsigma_mimosa1,residuals_mean_mimosa2,residuals_errmean_mimosa2,residuals_sigma_mimosa2,residuals_errsigma_mimosa2,residuals_mean_mimosa3,residuals_errmean_mimosa3,residuals_sigma_mimosa3,residuals_errsigma_mimosa3,residuals_mean_mimosa4,residuals_errmean_mimosa4,residuals_sigma_mimosa4,residuals_errsigma_mimosa4,residuals_mean_mimosa5,residuals_errmean_mimosa5,residuals_sigma_mimosa5,residuals_errsigma_mimosa5
1709,27,0,0.0,0.0329735702575869,0.0,0.0659471405151738,,,,,1.3490990990990992,11.40825519396948,9.451611049825335,0.0005680561714529117,0.00022326205361352248,0.0031289253541513535,0.00023058400421927428,-4.1286079055559066e-05,0.0002492276449528541,0.004033838408510064,0.00021512667000941866,-0.0012760923810695983,0.00025731886297087654,0.0033143583739404466,0.0002993380883488649,0.0005074220805124009,0.00023049768025883605,0.003638017859786328,0.00021428542344590978,0.0007068638339509461,0.00029237346793724875,0.004108670277061076,0.0003392188581765953,-0.0004724380955538962,0.00016565468462375544,0.00269241228691141,0.00015537087355576575
1710,34127,33899,0.9933190728748498,0.00045605991083891295,0.0004710087292627563,0.00044111109241506963,-25.691101568334197,0.1195488399590321,20.977176077202444,0.08104859699222722,1.3619618047536197,11.646559673443132,9.589525134169229,0.00017364010290687733,5.333498077473101e-06,0.0032527524480317127,4.463283168420801e-06,-0.00013292283150392447,8.771522410379181e-06,0.004916130682574838,6.517967181266437e-06,-0.00037680906467133397,8.841768388854191e-06,0.004804872370158215,6.726718601504774e-06,0.0003347102834498031,6.9844936454567375e-06,0.004118854994050174,6.029005716563568e-06,-0.0001270273027407449,7.417260888854655e-06,0.004145216741673702,7.2645864562097566e-06,7.26755577865045e-05,5.407007929665947e-06,0.002670975915393441,6.279833177704386e-06
1711,20782,20698,0.9959580406120682,0.00046488192619809077,0.0004900746422459301,0.0004396892101502514,-25.098697238700083,0.15292761151334047,20.858755666190472,0.10341534666081209,1.3776129028608282,11.868473753585228,9.694745059881086,0.00014561539710564614,6.875129031253301e-06,0.003251430782917261,5.746049081340821e-06,-0.00011633967159140155,1.1335191474285607e-05,0.004900505307174837,8.357620436657198e-06,-0.00025807206682734274,1.1473826845200654e-05,0.004746786455760736,8.547898424362058e-06,0.00029488110883573555,9.008512584532236e-06,0.004113756949968471,7.765366074733208e-06,-0.00011656489895678536,9.59018804686574e-06,0.004148698206580091,9.422288672818213e-06,8.05251312372866e-05,6.963347268011408e-06,0.002665704352956194,8.048718200874615e-06
1716,63,2,0.031746031746031744,0.030424878940787697,0.020485617521618003,0.04036414035995739,-6.9375,14.944824312119259,19.033686915967337,139.66645489261924,1.3387739478027323,11.240173007774995,9.352152713718255,0.00019562273323986662,0.0001251109784206077,0.0032513538258913885,0.00010276460003108838,7.524640403894862e-05,0.00023583759001539843,0.005345122616937158,0.00021671750476911383,-0.0008143636394384933,0.00020047752178403583,0.004837552820752661,0.0001808251923506516,3.379085069328891e-05,0.00016769374860288173,0.004105211681535776,0.0001333622281586591,-0.00010197611999018447,0.00019102064218439444,0.004208909473278805,0.00020678988246201901,0.00012923565251507854,0.0001230758784086015,0.002625168693070048,0.00014222261104712664
1717,29594,29170,0.985672771507738,0.0007082457818043952,0.0007250727855000472,0.0006914187781087433,-25.047668142341205,0.13602991783875476,21.512210441169202,0.10203967772580214,1.321780894595964,10.991973927230806,9.212535353414472,6.227359126267408e-05,6.200363603315264e-06,0.003304587544085695,5.907381982561124e-06,-0.00019465225965270756,9.545754006834482e-06,0.004901347948663927,7.032974998514782e-06,-0.00014924011233204094,9.550740399043155e-06,0.004744335889172139,7.091372214794445e-06,0.00019452174017658226,7.470834171902713e-06,0.004114254057047425,6.443158212602706e-06,-0.00014788359652705404,7.938780225162518e-06,0.0041427906911373005,7.795110746641135e-06,0.00014442976664076837,5.7848319403225615e-06,0.0026659479760462864,6.692528466412052e-06
1718,41593,40577,0.9755728127329117,0.0007694865664581996,0.0007811119929513888,0.0007578611399650104,-24.895219669272073,0.11125472503967303,21.252681865584098,0.07768816968758152,1.2857850713829226,10.552200609802448,8.982240840998093,-9.168187510485808e-06,5.179898218646593e-06,0.003308618010820146,4.938593487521076e-06,-0.0001706802778739834,7.963244939031729e-06,0.004900988697112747,5.861832433759744e-06,-0.0001834978414972319,7.530971785213356e-06,0.004717446151986807,5.661203260911695e-06,6.213683412171516e-05,6.239273595840435e-06,0.00411753758534401,5.384017000955319e-06,-0.00019370353286017042,6.626175225677894e-06,0.004146086893851069,6.490095202334894e-06,0.00020911837278925752,4.871970635057417e-06,0.0026742286867567316,5.6228050228101264e-06
1719,41387,41115,0.9934278879841496,0.00040963138782662556,0.000421927101259989,0.0003973356743932621,-25.024137740086378,0.11012382722947199,21.203510065005688,0.07697221611658378,1.3553919807174566,11.587879860024657,9.566772993382683,2.291976221776719e-05,4.801014102254766e-06,0.003216251233328371,3.8544567835365265e-06,-6.572997351470119e-05,7.899991631323543e-06,0.004938268036199412,5.861833551482195e-06,-9.497813563627208e-05,7.522717839158579e-06,0.0046941248234024496,5.651025285285547e-06,4.350728690689641e-06,6.254689014814352e-06,0.004125357224038133,5.401601533345417e-06,-0.0002129075220838017,6.640160577420593e-06,0.004155383576259314,6.526158723826371e-06,0.00024670141470190123,4.8511953378894724e-06,0.0026665931390922565,5.577262391625616e-06
1720,40965,39013,0.9523495667032833,0.0010654139199754442,0.00107659375298641,0.0010542340869644784,-24.873931679616938,0.1129757719076484,21.122906363666512,0.07979030616379212,1.2308176319467399,9.999621600932514,8.708323909601768,-1.3069608276159415e-05,4.794559933763449e-06,0.0032122871806269833,3.846763880940873e-06,2.9436378937367142e-05,7.690727865915353e-06,0.004838801713449149,5.600038034734136e-06,-8.502900337686986e-05,7.458442252265031e-06,0.004662899999897191,5.572544022816725e-06,-4.156327674965239e-05,6.240312896439269e-06,0.004118319986347201,5.38297604373635e-06,-0.0002370365617858572,6.604302641835881e-06,0.0041418014863987855,6.478308365541084e-06,0.000277339383050434,4.860056818429205e-06,0.0026682664803462657,5.6015488420872186e-06
1721,6131,6060,0.9884195074213016,0.0014502180286294353,0.0015347098270886983,0.0013657262301701723,5.67591673447987,0.180672357704152,12.774987533047527,0.14754384639652418,1.3177080513292545,8.600046023065678,7.150008121717472,-0.0002497069952568458,1.4290494585253098e-05,0.0028893785075331806,1.781010441689754e-05,0.00033735031738703423,1.6049848044600833e-05,0.003990599706855903,1.565946257226598e-05,-0.0001915170586722461,1.6253579434857922e-05,0.0040162263398891675,1.596746777723999e-05,0.00012653630831127463,1.5004196965665692e-05,0.0037196995391102407,1.4629972415907398e-05,0.00023774543793100207,1.6986143322930116e-05,0.003994805108242657,1.7427330542204916e-05,-0.00029027096150956714,1.3200311252525953e-05,0.002740804467430775,1.5449445313013847e-05
1722,6093,5965,0.9789922862301002,0.0019214250847995884,0.0020036174231966575,0.0018392327464025193,12.052516078895616,0.1859222642898056,12.879659943467704,0.15663298180497165,1.2388041796129898,6.085247789627746,5.197643869141164,-0.000238775666082976,1.4298084300135045e-05,0.0028879560244684005,1.7846382226378442e-05,0.00032065174062198955,1.619568496216317e-05,0.004012676303939036,1.5876161306760438e-05,-0.0001879954617617073,1.6974328885308456e-05,0.003997500364790801,1.766426874653113e-05,0.00012745477396921371,1.4958318754991933e-05,0.0037068726876680904,1.453668686987944e-05,0.0002241402645079782,1.7091028574038903e-05,0.004007693436303759,1.7757593947897673e-05,-0.00026416624906350065,1.3002034212630518e-05,0.0027233657867126596,1.5245811497569114e-05
1723,15,0,0.0,0.057779753724431636,0.0,0.11555950744886327,,,,,1.3468923152579881,11.378797963397108,9.429640966072164,-0.00012701497642714172,0.00022044902006110109,0.003207404819277895,0.00020478405313183266,0.00043878602363007444,0.00036740306083583624,0.005148118551236129,0.0003350820317089662,-0.00048793139798567435,0.0004966585760474732,0.005993938627404639,0.0004965845511053825,0.0003476424958520448,0.0002874673459946959,0.0035136945943978846,0.00028386146254083945,-0.00020721095666162193,0.00026027144090296617,0.004034761395053493,0.00019667642649492977,0.0003473787709555356,0.0001769811854621539,0.0025433188231395705,0.00013415904833489838
1724,640,7,0.0109375,0.004935914164805576,0.004026925527372624,0.005844902802238528,-12.829084441486119,2843.9507672615887,767.3177166788024,481.2962565371795,1.410491561122926,14.451032618452992,11.717037292202779,-4.3784818532509025e-05,3.854015635604446e-05,0.003235023317668297,3.0605994084127795e-05,0.0003610803114369851,6.420899473476252e-05,0.005366452719300876,4.483997190842339e-05,-5.745884868083164e-06,6.2001682538939e-05,0.004934322930231919,4.830903360887248e-05,-0.0001289578997473105,5.16001867814681e-05,0.004197433472517768,4.549084363884197e-05,-0.00033885998083766635,5.3531409152760026e-05,0.004169063721016236,5.244156468440326e-05,0.0003721573408001304,4.0061148220791226e-05,0.0027053748103061845,4.651052854288615e-05
1726,39910,39760,0.9962415434728138,0.00031918815721598826,0.00033214244290169503,0.0003062338715302815,-27.63950403059583,0.10690726895647573,20.56720767372184,0.06901738288910231,1.4110669762978179,14.42223404650242,11.69293719244841,-8.309375806884496e-05,4.791301324627054e-06,0.0032183403582359844,3.852620226352309e-06,-4.8738905150707526e-05,7.927588440003405e-06,0.004953650395093547,5.8857599006733805e-06,0.00020509540973979616,7.566866875921652e-06,0.004652522847508355,5.581510298259974e-06,-0.00018596427064083418,6.274111423116137e-06,0.004131281463993611,5.413343389670225e-06,-0.0003447000921658227,6.606226804812003e-06,0.004148303236056073,6.492383872928865e-06,0.0003999994917723854,4.494988668522038e-06,0.002675996208883224,4.698599372441193e-06
1727,17115,17058,0.996669588080631,0.00047050544353338664,0.0005014796206633809,0.00043953126640339235,-31.29792538711012,0.166743160392568,20.65136369092545,0.11467184793218443,1.4432760370357571,18.473660564207776,14.924860267620105,-6.432760365724001e-05,7.24470452605826e-06,0.0032131465620795618,5.835000733749366e-06,-0.00014572052752087681,1.2073136331354576e-05,0.00491524177540065,8.873046874216051e-06,2.888551740145537e-05,1.1335396168251256e-05,0.004707589774394958,8.485587102477227e-06,-0.0001389674489982136,9.484319581663114e-06,0.004122082979775203,8.140646192529837e-06,-0.00035501502173949034,1.0067756299054396e-05,0.004157538342536903,9.8982547395535e-06,0.0003822181874061661,6.81413871871333e-06,0.002676835935639167,7.144103688418635e-06
1728,39725,39236,0.9876903713027061,0.0005662490637737827,0.000578815840244884,0.0005536822873026814,-37.810576975524924,0.10795841663602285,20.00900567458532,0.06776668324765289,1.4684752547257383,22.520103954623067,18.189674806862318,-8.041621520654029e-05,4.774697166179296e-06,0.003213336542111047,3.833269092490439e-06,-8.688302004546773e-06,7.89150573824531e-06,0.0049654762797506965,5.88531325508004e-06,0.0003183787954657588,7.614574270205171e-06,0.004618006631161391,5.548236947159344e-06,-0.00018525111858581615,6.272407352974921e-06,0.004130839291282555,5.397248906191098e-06,-0.0003582717046216186,6.607440667749532e-06,0.004150470212390016,6.480227057910457e-06,0.000407759303322266,4.487196196022947e-06,0.002673388591680425,4.6789013757818874e-06
1729,39381,37718,0.9577715141819659,0.0010268002301985768,0.0010385799800144424,0.0010150204803827112,-43.67593403618622,0.10626805881445593,18.753187233400748,0.06502318341531854,1.4903416883876222,27.5050040163276,22.27171549100288,-6.18410902425099e-05,4.781962670487326e-06,0.0032144961692664757,3.8529871080570125e-06,5.1403541686011146e-05,7.681304498107403e-06,0.004846922987213765,5.578559535284865e-06,0.00022945674481902973,7.616860873522145e-06,0.0046450737632569225,5.599297857523163e-06,-0.00012862494185102966,6.260746185753317e-06,0.00413138299965269,5.406077907021988e-06,-0.0003763813048426536,6.590319988785968e-06,0.004141551012696866,6.4695989032469235e-06,0.0003982623261023484,4.481419222083702e-06,0.0026723745759118438,4.679136674406222e-06
1730,6824,6739,0.9875439624853458,0.0014178931581095289,0.0014933026087842194,0.0013424837074348384,-3.5147899660954702,0.16997678964292695,12.918514421879802,0.13055075171259212,1.331237555059434,11.06724189947505,9.241670186447838,-0.0002882173740101521,1.1560015196305063e-05,0.002927958088846684,1.1883532617413465e-05,0.0002628893788266509,1.5221775506668579e-05,0.003999643625341708,1.4949310265216726e-05,5.6375436483412946e-05,1.5429970472738044e-05,0.0040178742322472686,1.5159746693249815e-05,-5.446387014223025e-06,1.4140023674642455e-05,0.003711613869992745,1.3764613440495651e-05,8.24932740724375e-05,1.6099563188536605e-05,0.004012441966238363,1.6729531599252298e-05,-0.00013527101488148728,1.203450677996215e-05,0.0027112329681898244,1.4098630510003243e-05
1731,6070,6020,0.9917627677100495,0.0012449959746125838,0.0013318414303197246,0.001158150518905443,5.607322977012591,0.21102474980297223,13.238035367420261,0.21632685809881913,1.2816770484972166,7.115190238586219,5.875428717959676,-0.00036095328139925975,1.2126938037709717e-05,0.002908625410949989,1.2428882100351025e-05,0.0003065897444764872,1.604010896803276e-05,0.0039914821623548286,1.5624378544069136e-05,0.00015694695072986117,1.725511625866076e-05,0.004024676263142814,1.7913401647431286e-05,-0.00013657762440484565,1.4915912310904387e-05,0.0037025563543815255,1.4488210118546153e-05,6.928025418095622e-05,1.677405116389061e-05,0.003972704894626497,1.7240880573182477e-05,-8.250203345079808e-05,1.2795949591485179e-05,0.0027221006365919717,1.51189440779901e-05
1732,60676,59937,0.9878205550794383,0.0004538622955769789,0.00046205787339692606,0.0004456667177570317,10.631651672760329,0.059293619417033754,13.409063491480056,0.050051916451629985,1.1802666121080434,1.954629152433513,1.6930289704563328,-0.00023726825115539586,4.489966162256599e-06,0.002881171154428831,5.6086670874489104e-06,0.00029843279964563715,5.081689329307796e-06,0.003997230542080594,4.981536990822941e-06,-0.00013055767599033294,5.157012447854168e-06,0.004027864406043913,5.081039753121355e-06,0.00012890535237940253,4.72760391336791e-06,0.003712438797971956,4.613346062596647e-06,0.00013844694630284752,5.35351311109883e-06,0.003995646613949199,5.527011925661918e-06,-0.00020542691314783015,4.066241247027159e-06,0.0027200490335619523,4.763561635797407e-06
1733,2958,2918,0.9864773495605138,0.002297806419494397,0.002475500962522803,0.002120111876465991,10.007375839128285,0.2529064255685305,12.552300450369463,0.20562667522230438,1.3456208016812845,1.5857444874941475,1.2822800429749892,-0.0002317421695387409,1.5204078362923655e-05,0.002856896370056047,1.8876130331307406e-05,0.0003039906575947523,1.7402737424938218e-05,0.003975122708229035,1.7002938916491658e-05,-0.00023987306785861292,1.751586411183396e-05,0.003976806440459886,1.7108150377662416e-05,9.10543516823283e-05,1.6550884066063404e-05,0.00368205518200586,1.658496871118347e-05,0.0002223231476200475,1.8713370307842592e-05,0.004009582609959386,1.9204306452238248e-05,7.549092325716245e-05,1.5968958759334118e-05,0.003174489825519069,1.7850537822796308e-05
1734,2511,2486,0.9900438072481084,0.0021875516676675977,0.002402495468674104,0.0019726078666610913,-3.8748807808249337,0.29309052581475775,12.308547538038932,0.2559635308246886,1.4122386578649933,1.506546544145771,1.1747184652909715,-0.0003253788245730909,1.313842358703214e-05,0.002872745732805389,1.3386165457569138e-05,0.00034452665491747236,1.8149900582077884e-05,0.004048358404145489,1.7770758200621063e-05,-0.00022904245954154847,1.8956291500776658e-05,0.004003535219520102,1.962504216901134e-05,0.0001904983378321303,1.670500904801208e-05,0.0036576092994837313,1.6538595333492434e-05,0.0002977221811166187,1.862805264794396e-05,0.00396573600450161,1.903592995244549e-05,0.0002361187019489533,1.606877350848543e-05,0.0032972387219490674,1.6679497366726493e-05
1736,2437,2414,0.9905621665982766,0.00217136080323882,0.0023939210694713386,0.001948800537006301,-1.8748474972605074,0.29826441406121246,12.945277207498798,0.2539391250177756,1.2735408091429732,0.0,0.0,-0.00022747795990930478,1.5177976413027758e-05,0.002825325365010482,1.8485560614335333e-05,0.0003290539222579,1.7951574614909194e-05,0.004024055007526257,1.7302299108192714e-05,-0.0004897004147365483,1.8619440790349963e-05,0.003976707174681388,1.9255527817640754e-05,0.0003368449597786863,1.66393189212295e-05,0.003652848954076124,1.6524940215986847e-05,0.0003957839389840483,1.7281551112033524e-05,0.0040151674360460275,1.5859079805346913e-05,0.00014004707937444243,1.577693590980026e-05,0.0032957970892994962,1.6583005136417144e-05
1737,9794,9696,0.9899938738002859,0.001058169933640496,0.0011107858573569107,0.0010055540099240812,-2.6551421975384755,0.14514220381539736,13.023324716030274,0.12056554520538665,1.2663312561104407,0.0,0.0,-0.00020168559977799664,7.650512704019061e-06,0.0028476622225797614,9.439224783172032e-06,0.0003231762474250503,8.970535274391821e-06,0.00402666290212743,8.706066613882305e-06,-0.0005470983187672151,9.329659892347893e-06,0.003986665734240872,9.674561928876032e-06,0.00041573079607188686,8.36421659913594e-06,0.003668301049918409,8.338280369415063e-06,0.0003946542479748494,9.315035147672438e-06,0.003966607734534306,9.543841195560243e-06,9.681641815421999e-05,7.814468445278981e-06,0.0032844456833276466,8.179694124137702e-06
1739,114230,113843,0.996612098397969,0.0001764480855881989,0.00018091015501453533,0.0001719860161618625,-0.45343649883779036,0.040507399465784855,12.73558145746147,0.03324403339155779,1.2750804152457378,5.49171367640344,4.603836870124252,-3.336145206514336e-05,8.28054695871976e-06,0.0028511339166548133,1.031949428241855e-05,-9.731445029257935e-06,9.961725570113338e-06,0.003962930501409817,1.031450579062562e-05,5.178647400361199e-05,1.0076287495126589e-05,0.003976097203041887,1.0454982343006112e-05,3.6377486618806476e-06,9.011793495257977e-06,0.003708916043703212,8.772451400413349e-06,6.3671941774940796e-06,1.0063702874789402e-05,0.003983295669652617,1.0403075274400945e-05,1.768477997292702e-05,7.791906857137844e-06,0.0028987252018288596,8.77538863498274e-06
1740,142607,142454,0.9989271213895531,9.029902477286633e-05,9.394246895755298e-05,8.665558058817968e-05,-12.025514588702007,0.03547397396284714,12.486859473433983,0.02923307055301194,1.2938985369233336,7.448657973697276,6.1056612051382295,7.519046753377578e-05,7.41806676643464e-06,0.002854607278020309,9.244487688806272e-06,-1.1500481583311092e-05,8.856384214783476e-06,0.003950667901161666,9.128045891518516e-06,-0.000238535182169118,9.03823461063555e-06,0.003979620679871054,9.362291730138483e-06,0.0002454844239415955,8.040561435686667e-06,0.003698350575472294,7.786274685493179e-06,8.535886589573209e-05,8.997801088055378e-06,0.003983523468139478,9.310524120805571e-06,-9.328351941115307e-05,6.956216944616301e-06,0.002902336487895825,7.853497590322076e-06
1745,141955,141740,0.9984854355253425,0.00010684209791200772,0.00011047676674880158,0.00010320742907521385,-13.148435606885919,0.03577601523530499,12.651673214467342,0.02918983780706519,1.3400901517558743,12.024489175635162,9.900955146424387,-0.00012611931104909295,7.463501778707662e-06,0.002851870473282818,9.29504674503708e-06,5.443536145988317e-05,8.898383771954877e-06,0.003946548779338243,9.174322119815987e-06,0.00019490622823751562,9.061663316632256e-06,0.003975493417437257,9.38051305814677e-06,-0.00017751508367711054,8.086758934421679e-06,0.0037024060076041006,7.859097796141987e-06,4.691372641211828e-05,9.032399423979005e-06,0.003979842734424248,9.333633737108296e-06,4.8484565052212674e-05,7.653944184816272e-06,0.0028852801294825666,9.663093497478022e-06
1748,50409,50357,0.9989684381757226,0.00015321440780785567,0.000163809965584516,0.00014261885003119534,-0.3792259136793429,0.06147014869399084,12.81363320626378,0.05141429574582279,1.362765540386264,15.33593542448407,12.61744377573191,-1.2734938350779596e-07,1.2343576625750786e-05,0.002830611682018132,1.528121067984132e-05,-1.3422068086245715e-05,1.495203322027241e-05,0.0039487161973709665,1.5460762323724997e-05,5.444921103608294e-05,1.5218691633765815e-05,0.0039781948031156,1.5794006111852633e-05,-1.0955576523602603e-06,1.359672305435957e-05,0.0037096093441588993,1.3242616561366639e-05,2.075296321317681e-05,1.5199445591007395e-05,0.003986734274743555,1.5748320534559614e-05,-7.106321984361492e-06,1.175589309859231e-05,0.0029007095054183734,1.325838405969934e-05
1749,141727,141594,0.9990615761287546,8.496403341107239e-05,8.864145021381109e-05,8.12866166083337e-05,-0.4787586965363393,0.03661215703757765,12.7541880612825,0.030483662453050897,1.3812535141203806,18.427663918968346,15.137610096086922,-4.648099219977962e-05,7.437268901405056e-06,0.0028474268475548125,9.252593040066394e-06,2.7544863829193932e-05,8.956105038888891e-06,0.003961090319333809,9.27046201272758e-06,5.319955006468148e-05,9.095024321733192e-06,0.003985122720724422,9.439836820325357e-06,-1.7376233356999615e-05,8.083490088461682e-06,0.0037023179906450344,7.859071142370892e-06,2.7282431306652754e-05,9.062939257113644e-06,0.003986141385244519,9.375126904893113e-06,-3.474349314911753e-05,6.98317948158536e-06,0.002894632288096761,7.85907332610759e-06
1751,141342,141249,0.9993420214798149,7.184863336584524e-05,7.556824776500104e-05,6.812901896668944e-05,-0.22740100589549272,0.03664672779356414,12.797233550665274,0.03063707226911916,1.389400247246231,21.492662986422403,17.68172309992947,-0.000116254028360321,7.4681663547228135e-06,0.0028506921450026077,9.270085605696927e-06,9.533419040428527e-05,8.918570664492655e-06,0.003949823824366459,9.178806795916519e-06,6.661751199396916e-05,9.095927021674924e-06,0.003985474693791563,9.425338033107445e-06,-2.802344767600125e-05,8.10063789579316e-06,0.0037067772191645212,7.874205968875256e-06,-4.66297260600324e-06,9.143489631391015e-06,0.004009827862804911,9.52273299606129e-06,2.049102944636988e-05,7.092272953764084e-06,0.0029175293690099336,8.053805153316143e-06
1757,88288,88271,0.9998074483508518,5.261393597605357e-05,5.896835048424531e-05,4.625952146786183e-05,0.2555625927065158,0.04768663988155825,13.24389081331954,0.03896789651283061,1.3039852479890008,13.411607480635825,11.470523865009588,-8.542047251828625e-06,5.770517498391484e-06,0.0028348701097880963,7.154101027294758e-06,-0.00016158676352040908,6.903413859681717e-06,0.003915686127741831,6.969920551406269e-06,0.0001839090791771785,7.112879571090389e-06,0.003976778718136541,7.3682306276415515e-06,-1.988171638690811e-05,6.251007985522758e-06,0.0036696741482598882,6.016036581128932e-06,2.1700201530000193e-05,7.081187936189764e-06,0.003976510169927608,7.306943061757376e-06,0.00010272644683123791,6.010341852910117e-06,0.00288492071455602,7.527693958120471e-06
1758,91304,91275,0.999682379742399,6.465259056226413e-05,7.063980776034207e-05,5.86653733641862e-05,0.6066432790268927,0.04797857973891222,13.2730777268332,0.04083845710426015,1.3112179596608788,13.388210537535734,11.41608285333371,4.818863222917049e-05,5.64163861669694e-06,0.0028195494954021912,6.940795829611668e-06,-0.00016943785309435323,6.762102481769837e-06,0.0039007660187311485,6.796280947634617e-06,3.396463362237997e-05,6.966620412981601e-06,0.003962817702784848,7.19261540040885e-06,0.00011614356637173982,6.172214687965525e-06,0.0036739870912829743,5.970654134088041e-06,4.405012323975256e-05,7.0178749559401524e-06,0.003991013181126331,7.271052890995828e-06,4.53110239728968e-05,5.929733880862336e-06,0.002890286154771004,7.514244393027215e-06
1765,5,5,1.0,0.15407985234803334,0.3081597046960667,0.0,-1.38211848451553,212.68776637659306,49.15188444647699,25.19806370882566,1.4866502131478574,16.032533094009423,12.745793134395333,,,,,0.0003136473461095773,0.0009481536649173525,0.003181670625214104,0.0009845239890434042,-0.0006662044825415759,0.0007763244148181652,0.0036652275507647524,0.0009004107433865515,0.00016801155102757326,0.0007213782105143652,0.0037654934956504976,0.0007908540732344463,0.0002442119033404261,0.0006875354446526423,0.0038743432033213334,0.0006800313688116309,,,,
1767,15,0,0.0,0.057779753724431636,0.0,0.11555950744886327,,,,,1.4835710150650012,16.426273419850922,13.013022196310132,-0.000299556927907475,0.00024283521747352676,0.0030890225223674976,0.00030208833656037923,-1.2519039882011437e-05,0.0002619791811320785,0.0037026431385516695,0.00026664268281989447,0.0005192527058002242,0.0002802122713448992,0.003736342267766279,0.0003222351431975305,3.0308656477296804e-05,0.00026708541353461516,0.003728241063961913,0.00028675492692734777,-6.52690603325207e-05,0.0003292769606246845,0.004082557528109218,0.00034478942635041566,0.00019980261718183223,0.00025433720736315214,0.0031658306316550717,0.00028981131284348805
1769,738,738,1.0,0.0012464118151631065,0.002492823630326213,0.0,-3.811029107210936,0.8426963470475244,15.239289500103702,1.0160024112475314,1.4757653825414894,16.270235456233898,12.922353364088432,-0.00037132468361871483,2.893001814786627e-05,0.002828426566954953,3.215573825178438e-05,0.000194996907630169,3.59627608677161e-05,0.0039463027523916365,3.457889758210419e-05,0.0003619231521930715,3.98382816296819e-05,0.00393455528481731,4.384269748029844e-05,-0.0003371015586379399,3.462804823625803e-05,0.0037100697680587627,3.333437156085987e-05,-5.504443364577293e-05,3.893280776442545e-05,0.004022447546597615,4.0694195898838574e-05,0.00042414977547962926,3.00270486842368e-05,0.00329365016044397,2.8748082573228084e-05
1770,1133,1132,0.999117387466902,0.0013790363571157815,0.002027760378707333,0.0007303123355242302,-3.8307665447068704,0.5528493203388977,14.195747530135762,0.5511225147693786,1.4725708309564556,16.195854725232934,12.885743487355011,-0.00042866943067500685,2.3049062261680175e-05,0.0028055028852635427,2.579832548541385e-05,0.00030224528621578916,2.97439704160789e-05,0.003892430752317032,3.0005449286733517e-05,0.00031530395499783045,2.7533574371265097e-05,0.004032409952169962,2.348290659926909e-05,-0.0002449597839947153,2.6844508862466286e-05,0.0036311456175934856,2.5416172725541337e-05,-2.5255258647757415e-05,3.0617899565178723e-05,0.003965572005547701,3.11261623702451e-05,0.0004146846002823817,2.3364620352844986e-05,0.003220363218924317,2.1939329084193606e-05
1771,1668,1668,1.0,0.00055185371212646,0.00110370742425292,0.0,-3.411490242489052,0.3717339080951849,12.952008954614993,0.32785389020358835,1.4811613184894128,16.246889325474786,12.875543913264934,-0.0003649140509446027,1.7919132881965135e-05,0.0028291601891732975,1.9876069586059243e-05,0.00022620913671324603,2.2370759648009194e-05,0.003944851483468497,2.1251390454727595e-05,0.00028082617370627714,2.199901503402416e-05,0.0039831323606414806,2.0142663851761226e-05,-0.0002179706786374745,2.094024631316742e-05,0.003650910529165792,1.9863881803279223e-05,-4.5303674393605315e-05,2.3852887943016902e-05,0.003986461285028763,2.481882998954239e-05,0.00042665269079804926,1.817260634688912e-05,0.0032400789663398996,1.707771521885159e-05
1774,5619,5619,1.0,0.00016388136675393739,0.00032776273350787477,0.0,-3.054580730672027,0.19864544936523984,12.666813929669653,0.1840596503881855,1.4795350383853572,16.19651351077826,12.849585062240664,-0.0003159851880376462,1.0407103631723691e-05,0.0028460542699413126,1.1651150276352669e-05,0.0001780833708765545,1.292294798418707e-05,0.0039651070853990965,1.2353511862387323e-05,0.0002131215797733721,1.38096886619277e-05,0.003973307217186099,1.4127432214394654e-05,-0.00012657286286362087,1.21470820960483e-05,0.0036861819372234397,1.1724537888883999e-05,-7.184125971281947e-05,1.3638832875432092e-05,0.003977562453731508,1.4146480833777128e-05,0.0003799196066767552,9.850406338557988e-06,0.00325041391118155,8.364725347085526e-06
1775,4492,3883,0.8644256455921638,0.005222209022501423,0.00530516499066791,0.005139253054334936,-3.39234955783448,0.22324279772996664,12.390279961850307,0.1831690081832793,1.4795188344853891,16.160907162593382,12.829581399026877,-0.0003302039185613453,1.4017333722516169e-05,0.0028725288425740982,1.5861542414167065e-05,0.00019666329645808833,1.6988813483150396e-05,0.003954407499146769,1.610560825047612e-05,0.00026735413149484363,1.7720775401709668e-05,0.004017979091256172,1.7200762780701542e-05,-1.5063886187085643e-05,1.5952756517296032e-05,0.0036889458310297215,1.5545012539349714e-05,-0.00014971294671450926,1.82258709233517e-05,0.00400832980115579,1.892660971658164e-05,1.1392313316434025e-05,1.4748067965265364e-05,0.0028210489985653897,1.825735712866793e-05
